"Target","Source","n","Weight"
"960sutton","commsarchives",1,1
"960sutton","dsimeo",1,1
"960sutton","elecnotes",2,2
"960sutton","gabeuk",2,2
"960sutton","gigasyssolution",1,1
"960sutton","hdduncan",2,2
"960sutton","howard_jones",1,1
"960sutton","ikio_billions",2,2
"960sutton","maziarnekovee",1,1
"960sutton","mir_ghoraishi",1,1
"960sutton","nigellinge",2,2
"960sutton","reza_nejabati",1,1
"960sutton","ridc5g",1,1
"960sutton","surrey5gic",1,1
"960sutton","tudorwilliams9",1,1
"960sutton","zahidtg",2,2
"9dashline","jgbartholomew",1,1
"9dashline","socialdemsheff",1,1
"a10networks","channelinfo",1,1
"aallan","jacobussystems",1,1
"aallan","robmarkcole",1,1
"aallan","thomasglover",1,1
"aaxmedia","justbementalist",1,1
"abb_ceo","epredator",1,1
"abbeymaecook88","epaulbutler",1,1
"abbgroupnews","abbrobotics_uk",1,1
"abdirashidw","andrea_minonne",1,1
"abetterinnovat1","66iot",1,1
"abetterinnovat1","grabritain",1,1
"abetterinnovat1","thedigitalecos",1,1
"abetterinnovat1","waronepilepsy",2,2
"abf5050","c2sworcs",1,1
"abf5050","circle2success",1,1
"abf5050","clhey1",1,1
"abf5050","jduckhouse",1,1
"abf5050","ladysadie66",1,1
"abf5050","mattbeck80808",1,1
"accelercomm","aryantavakkoli",1,1
"accelercomm","futureworlds",1,1
"accelercomm","tidus_chan",1,1
"accenturehitech","adamovyo",1,1
"access_solved","belayropeaccess",1,1
"access2022","elias_me_em",1,1
"accessalerts","byivan",2,2
"accessalerts","tiernankenny",2,2
"accord2sci","flago2009",1,1
"accord2sci","icheeknutz",1,1
"accord2sci","pauldavidbrady",1,1
"accord2sci","tinytiernan",1,1
"acg_r","orchestrateme",1,1
"achronixcorp","userexperienceu",1,1
"achyutaghosh","techpearce2",6,6
"acraigmiles","disruptordavies",1,1
"acuity_design","sparrk",1,1
"ad_couk","anthonycmba",1,1
"ad_couk","benwood",1,1
"ad_couk","colin_maddocks",1,1
"ad_couk","ianmcalvert",1,1
"ad_couk","rockwell7",1,1
"adalidda","smeuks",1,1
"adam_dot_p","phidelta71",1,1
"adamdriver85","trajectorytweet",1,1
"adamlloyd","nigelwalsh",1,1
"adamrsc","davidwjgill",2,2
"adamrsc","huwsayer",2,2
"adamrsc","weare_immersive",1,1
"adamsconsulting","allanderanalytc",1,1
"adamsconsulting","beveve",8,8
"adamsconsulting","camdenmedia",1,1
"adamsconsulting","copiousproject",2,2
"adamsconsulting","grattonassoc",4,4
"adamsconsulting","grattonboy",15,15
